21.81, ºC     ,20:10:40,TomaNro= 167,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.87, ºC     ,20:10:40,TomaNro= 168,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:10:49,TomaNro= 169,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.87, ºC     ,20:10:50,TomaNro= 170,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:10:51,TomaNro= 171,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.87, ºC     ,20:10:54,TomaNro= 172,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:10:55,TomaNro= 173,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.87, ºC     ,20:10:56,TomaNro= 174,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:10:57,TomaNro= 175,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.87, ºC     ,20:10:57,TomaNro= 176,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:10:58,TomaNro= 177,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.87, ºC     ,20:11:1,TomaNro= 178,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:11:2,TomaNro= 179,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.87, ºC     ,20:11:3,TomaNro= 180,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:11:4,TomaNro= 181,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.87, ºC     ,20:11:7,TomaNro= 182,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:11:8,TomaNro= 183,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.87, ºC     ,20:11:9,TomaNro= 184,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:11:10,TomaNro= 185,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.87, ºC     ,20:11:14,TomaNro= 186,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:11:15,TomaNro= 187,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:12:47,TomaNro= 188,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:12:48,TomaNro= 189,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:12:49,TomaNro= 190,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:12:50,TomaNro= 191,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:12:51,TomaNro= 192,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:12:52,TomaNro= 193,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:12:54,TomaNro= 194,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
